"locale","kind","key"
"ja","missing","translation.features.styleClone.b4"
"ja","missing","translation.features.imageGen.title"
"ja","missing","translation.features.imageGen.desc"
"ja","missing","translation.features.imageGen.b1"
"ja","missing","translation.features.imageGen.b2"
"ja","missing","translation.features.imageGen.b3"
"ja","missing","translation.features.imageGen.b4"
"ja","missing","translation.features.hashtags.title"
"ja","missing","translation.features.hashtags.desc"
"ja","missing","translation.features.hashtags.b1"
"ja","missing","translation.features.hashtags.b2"
"ja","missing","translation.features.hashtags.b3"
"ja","missing","translation.features.hashtags.b4"
"ja","missing","translation.features.history.title"
"ja","missing","translation.features.history.desc"
"ja","missing","translation.features.history.b1"
"ja","missing","translation.features.history.b2"
"ja","missing","translation.features.history.b3"
"ja","missing","translation.features.history.b4"
"ja","missing","translation.features.calendar.title"
"ja","missing","translation.features.calendar.desc"
"ja","missing","translation.features.calendar.b1"
"ja","missing","translation.features.calendar.b2"
"ja","missing","translation.features.calendar.b3"
"ja","missing","translation.features.calendar.b4"
"ja","missing","translation.features.analytics.title"
"ja","missing","translation.features.analytics.desc"
"ja","missing","translation.features.analytics.b1"
"ja","missing","translation.features.analytics.b2"
"ja","missing","translation.features.analytics.b3"
"ja","missing","translation.features.analytics.b4"
"ja","missing","translation.faq.badge"
"ja","missing","translation.faq.title"
"ja","missing","translation.faq.subtitle"
"ja","missing","translation.faq.searchPlaceholder"
"ja","missing","translation.faq.noResults"
"ja","missing","translation.faq.clearSearch"
"ja","missing","translation.faq.ctaTitle"
"ja","missing","translation.faq.ctaSubtitle"
"ja","missing","translation.faq.ctaButton"
"ja","missing","translation.faq.ctaContact"
"ja","missing","translation.faq.general.title"
"ja","missing","translation.faq.general.q1"
"ja","missing","translation.faq.general.a1"
"ja","missing","translation.faq.general.q2"
"ja","missing","translation.faq.general.a2"
"ja","missing","translation.faq.general.q3"
"ja","missing","translation.faq.general.a3"
"ja","missing","translation.faq.general.q4"
"ja","missing","translation.faq.general.a4"
"ja","missing","translation.faq.general.q5"
"ja","missing","translation.faq.general.a5"
"ja","missing","translation.faq.ai.title"
"ja","missing","translation.faq.ai.q1"
"ja","missing","translation.faq.ai.a1"
"ja","missing","translation.faq.ai.q2"
"ja","missing","translation.faq.ai.a2"
"ja","missing","translation.faq.ai.q3"
"ja","missing","translation.faq.ai.a3"
"ja","missing","translation.faq.ai.q4"
"ja","missing","translation.faq.ai.a4"
"ja","missing","translation.faq.ai.q5"
"ja","missing","translation.faq.ai.a5"
"ja","missing","translation.faq.pricing.title"
"ja","missing","translation.faq.pricing.q1"
"ja","missing","translation.faq.pricing.a1"
"ja","missing","translation.faq.pricing.q2"
"ja","missing","translation.faq.pricing.a2"
"ja","missing","translation.faq.pricing.q3"
"ja","missing","translation.faq.pricing.a3"
"ja","missing","translation.faq.pricing.q4"
"ja","missing","translation.faq.pricing.a4"
"ja","missing","translation.faq.pricing.q5"
"ja","missing","translation.faq.pricing.a5"
"ja","missing","translation.faq.pricing.q6"
"ja","missing","translation.faq.pricing.a6"
"ja","missing","translation.faq.platforms.title"
"ja","missing","translation.faq.platforms.q1"
"ja","missing","translation.faq.platforms.a1"
"ja","missing","translation.faq.platforms.q2"
"ja","missing","translation.faq.platforms.a2"
"ja","missing","translation.faq.platforms.q3"
"ja","missing","translation.faq.platforms.a3"
"ja","missing","translation.faq.platforms.q4"
"ja","missing","translation.faq.platforms.a4"
"ja","missing","translation.faq.security.title"
"ja","missing","translation.faq.security.q1"
"ja","missing","translation.faq.security.a1"
"ja","missing","translation.faq.security.q2"
"ja","missing","translation.faq.security.a2"
"ja","missing","translation.faq.security.q3"
"ja","missing","translation.faq.security.a3"
"ja","missing","translation.faq.security.q4"
"ja","missing","translation.faq.security.a4"
"ja","missing","translation.faq.security.q5"
"ja","missing","translation.faq.security.a5"
"pt","missing","translation.nav.toggleMenu"
"pt","missing","translation.nav.tools"
"pt","missing","translation.nav.viral"
"pt","missing","translation.nav.hooks"
"pt","missing","translation.nav.carousel"
"pt","missing","translation.nav.templates"
"pt","missing","translation.nav.repurpose"
"pt","missing","translation.nav.hashtags"
"pt","missing","translation.nav.styles"
"pt","missing","translation.nav.images"
"pt","missing","translation.nav.outreach"
"pt","missing","translation.nav.hub"
"pt","missing","translation.nav.wizardPost"
"pt","missing","translation.nav.wizardAutoblog"
"pt","missing","translation.nav.wizardOutreach"
"pt","missing","translation.nav.wizardAnalytics"
"pt","missing","translation.nav.advanced"
"pt","missing","translation.nav.inbox"
"pt","missing","translation.nav.approvals"
"pt","missing","translation.nav.abTest"
"pt","missing","translation.nav.engagement"
"pt","missing","translation.nav.trending"
"pt","missing","translation.nav.pillars"
"pt","missing","translation.nav.simulator"
"pt","missing","translation.nav.billing"
"pt","missing","translation.nav.strategy"
"pt","missing","translation.nav.modeSimple"
"pt","missing","translation.nav.modeExpert"
"pt","missing","translation.hub.tag"
"pt","missing","translation.hub.title"
"pt","missing","translation.hub.subtitle"
"pt","missing","translation.wizard.savedDraft"
"pt","missing","translation.dashboard.platforms"
"pt","missing","translation.dashboard.manageConnections"
"pt","missing","translation.dashboard.viewAll"
"pt","missing","translation.dashboard.quickTools"
"pt","missing","translation.dashboard.popularTemplates"
"pt","missing","translation.dashboard.recentActivity"
"pt","missing","translation.dashboard.noActivity"
"pt","missing","translation.dashboard.activityPublished"
"pt","missing","translation.dashboard.activityScheduled"
"pt","missing","translation.dashboard.activityDrafted"
"pt","missing","translation.dashboard.tools.viral"
"pt","missing","translation.dashboard.tools.viralDesc"
"pt","missing","translation.dashboard.tools.hooks"
"pt","missing","translation.dashboard.tools.hooksDesc"
"pt","missing","translation.dashboard.tools.carousel"
"pt","missing","translation.dashboard.tools.carouselDesc"
"pt","missing","translation.dashboard.tools.templates"
"pt","missing","translation.dashboard.tools.templatesDesc"
"pt","missing","translation.dashboard.tools.repurpose"
"pt","missing","translation.dashboard.tools.repurposeDesc"
"pt","missing","translation.dashboard.tools.hashtags"
"pt","missing","translation.dashboard.tools.hashtagsDesc"
"pt","missing","translation.generate.button"
"pt","missing","translation.generate.llm"
"pt","missing","translation.generate.selectProvider"
"pt","missing","translation.generate.selectModel"
"pt","missing","translation.generate.streaming"
"pt","missing","translation.generate.previewPlaceholder"
"pt","missing","translation.generate.promptRequired"
"pt","missing","translation.generate.platformRequired"
"pt","missing","translation.generate.saveDraft"
"pt","missing","translation.generate.saved"
"pt","missing","translation.generate.reset"
"pt","missing","translation.generate.hashtags"
"pt","missing","translation.history.deleteMessage"
"pt","missing","translation.history.deleted"
"pt","missing","translation.history.published"
"pt","missing","translation.history.noPosts"
"pt","missing","translation.history.showing"
"pt","missing","translation.history.of"
"pt","missing","translation.history.draft"
"pt","missing","translation.history.scheduled"
"pt","missing","translation.history.failed"
"pt","missing","translation.calendar.noPosts"
"pt","missing","translation.calendar.moving"
"pt","missing","translation.calendar.moved"
"pt","missing","translation.calendar.weekDays.mon"
"pt","missing","translation.calendar.weekDays.tue"
"pt","missing","translation.calendar.weekDays.wed"
"pt","missing","translation.calendar.weekDays.thu"
"pt","missing","translation.calendar.weekDays.fri"
"pt","missing","translation.calendar.weekDays.sat"
"pt","missing","translation.calendar.weekDays.sun"
"pt","missing","translation.billing.title"
"pt","missing","translation.billing.subtitle"
"pt","missing","translation.billing.refresh"
"pt","missing","translation.billing.paymentSuccess"
"pt","missing","translation.billing.loadError"
"pt","missing","translation.billing.checkoutError"
"pt","missing","translation.billing.portalError"
"pt","missing","translation.billing.cancelSuccess"
"pt","missing","translation.billing.cancelError"
"pt","missing","translation.billing.resumeSuccess"
"pt","missing","translation.billing.resumeError"
"pt","missing","translation.billing.freePlan"
"pt","missing","translation.billing.postsThisMonth"
"pt","missing","translation.billing.unlimited"
"pt","missing","translation.billing.aiProvider"
"pt","missing","translation.billing.aiProvider_plural"
"pt","missing","translation.billing.platform"
"pt","missing","translation.billing.platform_plural"
"pt","missing","translation.billing.billingInterval"
"pt","missing","translation.billing.nextBillingDate"
"pt","missing","translation.billing.cancelNotice"
"pt","missing","translation.billing.quickActions"
"pt","missing","translation.billing.upgradePro"
"pt","missing","translation.billing.proDesc"
"pt","missing","translation.billing.proYearly"
"pt","missing","translation.billing.proYearlyDesc"
"pt","missing","translation.billing.upgradeBusiness"
"pt","missing","translation.billing.businessDesc"
"pt","missing","translation.billing.businessYearly"
"pt","missing","translation.billing.businessYearlyDesc"
"pt","missing","translation.billing.manageSubscription"
"pt","missing","translation.billing.manageSubscriptionDesc"
"pt","missing","translation.billing.resumeSubscription"
"pt","missing","translation.billing.resumeSubscriptionDesc"
"pt","missing","translation.billing.cancelSubscription"
"pt","missing","translation.billing.cancelSubscriptionDesc"
"pt","missing","translation.billing.billingEmail"
"pt","missing","translation.billing.notSet"
"pt","missing","translation.billing.change"
"pt","missing","translation.billing.invoiceHistory"
"pt","missing","translation.billing.noInvoices"
"pt","missing","translation.billing.noInvoicesDesc"
"pt","missing","translation.billing.date"
"pt","missing","translation.billing.amount"
"pt","missing","translation.billing.status"
"pt","missing","translation.billing.actions"
"pt","missing","translation.billing.viewInvoice"
"pt","missing","translation.billing.downloadPdf"
"pt","missing","translation.billing.cancelModalTitle"
"pt","missing","translation.billing.cancelModalText"
"pt","missing","translation.billing.keepSubscription"
"pt","missing","translation.billing.enterEmail"
"pt","missing","translation.billing.emailNotice"
